episode: 0, score: -183.755, average score: -183.8, best score: -inf, epsilon: 0.79, steps: 751
episode: 279, score: -76.97500000000254, average score: -40.8, best score: 20.80, epsilon: 0.10, steps: 372627
episode: 280, score: -2.4999999999998757, average score: -40.9, best score: 20.80, epsilon: 0.10, steps: 375127
episode: 281, score: -193.41499999999974, average score: -42.6, best score: 20.80, epsilon: 0.10, steps: 375810
episode: 282, score: -173.7000000000003, average score: -44.5, best score: 20.80, epsilon: 0.10, steps: 376550
episode: 283, score: 54.99499999999872, average score: -42.2, best score: 20.80, epsilon: 0.10, steps: 377551
episode: 284, score: -22.499999999999105, average score: -40.4, best score: 20.80, epsilon: 0.10, steps: 380051
episode: 285, score: -203.37000000000003, average score: -42.4, best score: 20.80, epsilon: 0.10, steps: 380725
episode: 286, score: 32.28999999999995, average score: -42.8, best score: 20.80, epsilon: 0.10, steps: 382267
episode: 287, score: 33.34000000000006, average score: -43.0, best score: 20.80, epsilon: 0.10, steps: 383599
episode: 288, score: -12.500000000000812, average score: -41.0, best score: 20.80, epsilon: 0.10, steps: 386099
episode: 289, score: 22.274999999999494, average score: -41.5, best score: 20.80, epsilon: 0.10, steps: 387644
episode: 290, score: 1.9100000000003199, average score: -41.5, best score: 20.80, epsilon: 0.10, steps: 389262
episode: 291, score: 43.684999999999874, average score: -40.3, best score: 20.80, epsilon: 0.10, steps: 390525
episode: 292, score: -193.32499999999996, average score: -42.7, best score: 20.80, epsilon: 0.10, steps: 391190
episode: 293, score: -32.49999999999992, average score: -43.3, best score: 20.80, epsilon: 0.10, steps: 393690
episode: 294, score: 55.705000000000005, average score: -43.5, best score: 20.80, epsilon: 0.10, steps: 394549
episode: 295, score: 20.504999999999455, average score: -43.9, best score: 20.80, epsilon: 0.10, steps: 396448
episode: 296, score: 22.79999999999974, average score: -44.1, best score: 20.80, epsilon: 0.10, steps: 397888
episode: 297, score: -233.59000000000032, average score: -46.7, best score: 20.80, epsilon: 0.10, steps: 398606
episode: 298, score: 53.16999999999983, average score: -45.6, best score: 20.80, epsilon: 0.10, steps: 399972
episode: 299, score: 11.34500000000043, average score: -45.4, best score: 20.80, epsilon: 0.10, steps: 401703
episode: 300, score: 12.39999999999994, average score: -45.6, best score: 20.80, epsilon: 0.10, steps: 403223
episode: 301, score: 74.91499999999883, average score: -45.1, best score: 20.80, epsilon: 0.10, steps: 404240
episode: 302, score: -193.54000000000013, average score: -47.4, best score: 20.80, epsilon: 0.10, steps: 404948
episode: 303, score: 31.52999999999939, average score: -47.3, best score: 20.80, epsilon: 0.10, steps: 406642
episode: 304, score: -193.6150000000001, average score: -49.5, best score: 20.80, epsilon: 0.10, steps: 407365
episode: 305, score: -15.299999999999546, average score: -50.1, best score: 20.80, epsilon: 0.10, steps: 408425
episode: 306, score: 54.79499999999906, average score: -49.1, best score: 20.80, epsilon: 0.10, steps: 409466
episode: 307, score: 12.174999999999734, average score: -48.4, best score: 20.80, epsilon: 0.10, steps: 411031
episode: 308, score: -153.4200000000007, average score: -47.6, best score: 20.80, epsilon: 0.10, steps: 411715
episode: 309, score: 35.88499999999943, average score: -47.8, best score: 20.80, epsilon: 0.10, steps: 412538
episode: 310, score: -143.53500000000093, average score: -49.2, best score: 20.80, epsilon: 0.10, steps: 413245
episode: 311, score: -223.25500000000017, average score: -51.9, best score: 20.80, epsilon: 0.10, steps: 413896
episode: 312, score: 22.259999999999742, average score: -52.0, best score: 20.80, epsilon: 0.10, steps: 415444
episode: 313, score: 47.49999999999495, average score: -51.9, best score: 20.80, epsilon: 0.10, steps: 417944
episode: 314, score: 33.409999999999805, average score: -51.5, best score: 20.80, epsilon: 0.10, steps: 419262
episode: 315, score: 43.355, average score: -49.2, best score: 20.80, epsilon: 0.10, steps: 420591
episode: 316, score: 51.72999999999899, average score: -46.8, best score: 20.80, epsilon: 0.10, steps: 422245
episode: 317, score: 32.534999999999506, average score: -46.1, best score: 20.80, epsilon: 0.10, steps: 423738
episode: 318, score: -2.4999999999999662, average score: -46.7, best score: 20.80, epsilon: 0.10, steps: 426238
episode: 319, score: -2.5000000000002203, average score: -46.6, best score: 20.80, epsilon: 0.10, steps: 428738
episode: 320, score: -86.7350000000003, average score: -47.3, best score: 20.80, epsilon: 0.10, steps: 430085
episode: 321, score: -1.769999999999495, average score: -48.0, best score: 20.80, epsilon: 0.10, steps: 432439
episode: 322, score: -183.325, average score: -49.6, best score: 20.80, epsilon: 0.10, steps: 433104
episode: 323, score: 2.2049999999996075, average score: -47.4, best score: 20.80, epsilon: 0.10, steps: 434663
episode: 324, score: -203.52500000000018, average score: -50.0, best score: 20.80, epsilon: 0.10, steps: 435368
episode: 325, score: 7.499999999999168, average score: -49.6, best score: 20.80, epsilon: 0.10, steps: 437868
episode: 326, score: 60.38999999999816, average score: -48.8, best score: 20.80, epsilon: 0.10, steps: 439790
episode: 327, score: -223.39500000000004, average score: -48.8, best score: 20.80, epsilon: 0.10, steps: 440469
episode: 328, score: -79.17000000000075, average score: -49.8, best score: 20.80, epsilon: 0.10, steps: 442303
episode: 329, score: 55.5850000000002, average score: -48.4, best score: 20.80, epsilon: 0.10, steps: 443186
episode: 330, score: 19.339999999999517, average score: -48.5, best score: 20.80, epsilon: 0.10, steps: 445318
episode: 331, score: 7.499999999999209, average score: -46.2, best score: 20.80, epsilon: 0.10, steps: 447818
episode: 332, score: -223.27000000000024, average score: -48.7, best score: 20.80, epsilon: 0.10, steps: 448472
episode: 333, score: -183.84500000000017, average score: -48.7, best score: 20.80, epsilon: 0.10, steps: 449241
episode: 334, score: 17.500000000001926, average score: -46.6, best score: 20.80, epsilon: 0.10, steps: 451741
episode: 335, score: -12.500000000000295, average score: -46.0, best score: 20.80, epsilon: 0.10, steps: 454241
episode: 336, score: -12.50000000000096, average score: -44.1, best score: 20.80, epsilon: 0.10, steps: 456741
episode: 337, score: -54.55500000000126, average score: -42.6, best score: 20.80, epsilon: 0.10, steps: 457652
episode: 338, score: 55.65499999999885, average score: -42.7, best score: 20.80, epsilon: 0.10, steps: 458521
episode: 339, score: 2.385000000000474, average score: -41.9, best score: 20.80, epsilon: 0.10, steps: 460044
episode: 340, score: -32.49999999999955, average score: -42.4, best score: 20.80, epsilon: 0.10, steps: 462544
episode: 341, score: -2.500000000000239, average score: -40.3, best score: 20.80, epsilon: 0.10, steps: 465044
episode: 342, score: 41.56000000000023, average score: -39.7, best score: 20.80, epsilon: 0.10, steps: 466732
episode: 343, score: -60.2100000000009, average score: -39.9, best score: 20.80, epsilon: 0.10, steps: 468774
episode: 344, score: 22.910000000000245, average score: -39.6, best score: 20.80, epsilon: 0.10, steps: 470192
episode: 345, score: -203.56000000000003, average score: -41.6, best score: 20.80, epsilon: 0.10, steps: 470904
episode: 346, score: -22.500000000000885, average score: -41.7, best score: 20.80, epsilon: 0.10, steps: 473404
episode: 347, score: 64.54999999999929, average score: -40.7, best score: 20.80, epsilon: 0.10, steps: 474494
episode: 348, score: -22.499999999999115, average score: -40.7, best score: 20.80, epsilon: 0.10, steps: 476994
episode: 349, score: 73.3149999999982, average score: -39.4, best score: 20.80, epsilon: 0.10, steps: 478331
episode: 350, score: -203.48500000000035, average score: -41.9, best score: 20.80, epsilon: 0.10, steps: 479028
episode: 351, score: 35.29500000000015, average score: -41.5, best score: 20.80, epsilon: 0.10, steps: 479969
episode: 352, score: 33.86499999999984, average score: -39.5, best score: 20.80, epsilon: 0.10, steps: 481196
episode: 353, score: -42.5000000000015, average score: -38.2, best score: 20.80, epsilon: 0.10, steps: 483696
episode: 354, score: -193.37999999999982, average score: -40.6, best score: 20.80, epsilon: 0.10, steps: 484372
episode: 355, score: -243.28500000000005, average score: -43.2, best score: 20.80, epsilon: 0.10, steps: 485029
episode: 356, score: 2.9250000000001215, average score: -43.6, best score: 20.80, epsilon: 0.10, steps: 486444
episode: 357, score: -203.24, average score: -45.4, best score: 20.80, epsilon: 0.10, steps: 487092
episode: 358, score: 34.07000000000002, average score: -45.1, best score: 20.80, epsilon: 0.10, steps: 488278
episode: 359, score: -22.499999999998227, average score: -45.6, best score: 20.80, epsilon: 0.10, steps: 490778
episode: 360, score: -2.4999999999998943, average score: -45.6, best score: 20.80, epsilon: 0.10, steps: 493278
episode: 361, score: -203.35999999999984, average score: -47.9, best score: 20.80, epsilon: 0.10, steps: 493950
episode: 362, score: -2.5000000000006284, average score: -47.8, best score: 20.80, epsilon: 0.10, steps: 496450
episode: 363, score: 60.51999999999836, average score: -47.5, best score: 20.80, epsilon: 0.10, steps: 498346
episode: 364, score: 65.78499999999988, average score: -47.4, best score: 20.80, epsilon: 0.10, steps: 499189
episode: 365, score: -233.44000000000017, average score: -47.4, best score: 20.80, epsilon: 0.10, steps: 499877
episode: 366, score: -213.43500000000006, average score: -47.1, best score: 20.80, epsilon: 0.10, steps: 500564
episode: 367, score: -143.9550000000006, average score: -46.5, best score: 20.80, epsilon: 0.10, steps: 501355
episode: 368, score: 9.644999999999898, average score: -46.4, best score: 20.80, epsilon: 0.10, steps: 503426
episode: 369, score: -253.38000000000017, average score: -48.2, best score: 20.80, epsilon: 0.10, steps: 504102
episode: 370, score: 27.499999999997808, average score: -47.2, best score: 20.80, epsilon: 0.10, steps: 506602
episode: 371, score: -173.44, average score: -46.8, best score: 20.80, epsilon: 0.10, steps: 507290
episode: 372, score: 7.499999999998489, average score: -44.3, best score: 20.80, epsilon: 0.10, steps: 509790
episode: 373, score: -193.5049999999995, average score: -46.7, best score: 20.80, epsilon: 0.10, steps: 510491
episode: 374, score: 30.79999999999898, average score: -46.6, best score: 20.80, epsilon: 0.10, steps: 512331
episode: 375, score: 37.499999999994714, average score: -44.5, best score: 20.80, epsilon: 0.10, steps: 514831
episode: 376, score: -193.29500000000016, average score: -45.8, best score: 20.80, epsilon: 0.10, steps: 515490
episode: 377, score: -2.499999999999827, average score: -45.9, best score: 20.80, epsilon: 0.10, steps: 517990
episode: 378, score: 12.860000000000127, average score: -46.1, best score: 20.80, epsilon: 0.10, steps: 519418
episode: 379, score: 17.49999999999954, average score: -45.2, best score: 20.80, epsilon: 0.10, steps: 521918
episode: 380, score: 45.31500000000061, average score: -44.7, best score: 20.80, epsilon: 0.10, steps: 522855
episode: 381, score: 17.500000000002146, average score: -42.6, best score: 20.80, epsilon: 0.10, steps: 525355
episode: 382, score: 51.38999999999968, average score: -40.3, best score: 20.80, epsilon: 0.10, steps: 527077
episode: 383, score: -32.50000000000174, average score: -41.2, best score: 20.80, epsilon: 0.10, steps: 529577
episode: 384, score: -56.57000000000103, average score: -41.5, best score: 20.80, epsilon: 0.10, steps: 530891
episode: 385, score: -233.82000000000008, average score: -41.8, best score: 20.80, epsilon: 0.10, steps: 531655
episode: 386, score: -193.83999999999997, average score: -44.1, best score: 20.80, epsilon: 0.10, steps: 532423
episode: 387, score: 28.29999999999879, average score: -44.2, best score: 20.80, epsilon: 0.10, steps: 534763
episode: 388, score: -193.60499999999985, average score: -46.0, best score: 20.80, epsilon: 0.10, steps: 535484
episode: 389, score: -68.97999999999949, average score: -46.9, best score: 20.80, epsilon: 0.10, steps: 537280
episode: 390, score: 0.5299999999995251, average score: -46.9, best score: 20.80, epsilon: 0.10, steps: 539174
episode: 391, score: 27.499999999999385, average score: -47.1, best score: 20.80, epsilon: 0.10, steps: 541674
episode: 392, score: -183.3299999999996, average score: -47.0, best score: 20.80, epsilon: 0.10, steps: 542340
episode: 393, score: -233.32500000000007, average score: -49.0, best score: 20.80, epsilon: 0.10, steps: 543005
episode: 394, score: -20.134999999999696, average score: -49.7, best score: 20.80, epsilon: 0.10, steps: 545032
episode: 395, score: 17.500000000002014, average score: -49.8, best score: 20.80, epsilon: 0.10, steps: 547532
episode: 396, score: 37.4999999999972, average score: -49.6, best score: 20.80, epsilon: 0.10, steps: 550032
episode: 397, score: 54.7149999999983, average score: -46.7, best score: 20.80, epsilon: 0.10, steps: 551089
episode: 398, score: 25.500000000000142, average score: -47.0, best score: 20.80, epsilon: 0.10, steps: 551989
episode: 399, score: 33.45999999999991, average score: -46.8, best score: 20.80, epsilon: 0.10, steps: 553297
episode: 400, score: 35.88499999999978, average score: -46.5, best score: 20.80, epsilon: 0.10, steps: 554120
episode: 401, score: 41.885000000000204, average score: -46.9, best score: 20.80, epsilon: 0.10, steps: 555743
episode: 402, score: -10.164999999999692, average score: -45.0, best score: 20.80, epsilon: 0.10, steps: 557776
episode: 403, score: 43.73000000000029, average score: -44.9, best score: 20.80, epsilon: 0.10, steps: 559030
episode: 404, score: 0.7200000000003222, average score: -43.0, best score: 20.80, epsilon: 0.10, steps: 560886
episode: 405, score: -12.50000000000111, average score: -42.9, best score: 20.80, epsilon: 0.10, steps: 563386
episode: 406, score: 22.49499999999998, average score: -43.3, best score: 20.80, epsilon: 0.10, steps: 564887
episode: 407, score: 31.214999999999648, average score: -43.1, best score: 20.80, epsilon: 0.10, steps: 566644
episode: 408, score: 45.989999999999036, average score: -41.1, best score: 20.80, epsilon: 0.10, steps: 567446
episode: 409, score: -2.500000000000308, average score: -41.5, best score: 20.80, epsilon: 0.10, steps: 569946
episode: 410, score: 31.139999999999986, average score: -39.7, best score: 20.80, epsilon: 0.10, steps: 571718
episode: 411, score: 7.499999999998892, average score: -37.4, best score: 20.80, epsilon: 0.10, steps: 574218
episode: 412, score: -57.975000000000264, average score: -38.2, best score: 20.80, epsilon: 0.10, steps: 575813
episode: 413, score: 7.499999999998843, average score: -38.6, best score: 20.80, epsilon: 0.10, steps: 578313
episode: 414, score: 12.965000000000307, average score: -38.8, best score: 20.80, epsilon: 0.10, steps: 579720
episode: 415, score: -8.3199999999996, average score: -39.3, best score: 20.80, epsilon: 0.10, steps: 581384
episode: 416, score: 31.294999999999547, average score: -39.5, best score: 20.80, epsilon: 0.10, steps: 583125
episode: 417, score: 45.15499999999998, average score: -39.4, best score: 20.80, epsilon: 0.10, steps: 584094
episode: 418, score: -42.50000000000147, average score: -39.8, best score: 20.80, epsilon: 0.10, steps: 586594
episode: 419, score: 38.67500000000002, average score: -39.4, best score: 20.80, epsilon: 0.10, steps: 588859
episode: 420, score: -213.7300000000002, average score: -40.7, best score: 20.80, epsilon: 0.10, steps: 589605
episode: 421, score: -223.28500000000008, average score: -42.9, best score: 20.80, epsilon: 0.10, steps: 590262
episode: 422, score: -22.499999999999137, average score: -41.3, best score: 20.80, epsilon: 0.10, steps: 592762
episode: 423, score: 44.325000000000905, average score: -40.9, best score: 20.80, epsilon: 0.10, steps: 593897
episode: 424, score: 7.499999999998969, average score: -38.8, best score: 20.80, epsilon: 0.10, steps: 596397
episode: 425, score: -1.8350000000007682, average score: -38.8, best score: 20.80, epsilon: 0.10, steps: 598764
episode: 426, score: -12.500000000000862, average score: -39.6, best score: 20.80, epsilon: 0.10, steps: 601264
episode: 427, score: -213.41000000000008, average score: -39.5, best score: 20.80, epsilon: 0.10, steps: 601946
episode: 428, score: -203.18499999999995, average score: -40.7, best score: 20.80, epsilon: 0.10, steps: 602583
episode: 429, score: 12.634999999999891, average score: -41.1, best score: 20.80, epsilon: 0.10, steps: 604056
episode: 430, score: -12.500000000001101, average score: -41.5, best score: 20.80, epsilon: 0.10, steps: 606556
episode: 431, score: 65.04999999999997, average score: -40.9, best score: 20.80, epsilon: 0.10, steps: 607546
episode: 432, score: 33.899999999999764, average score: -38.3, best score: 20.80, epsilon: 0.10, steps: 608766
episode: 433, score: 55.370000000000026, average score: -35.9, best score: 20.80, epsilon: 0.10, steps: 609692
episode: 434, score: 12.329999999999647, average score: -36.0, best score: 20.80, epsilon: 0.10, steps: 611226
episode: 435, score: 54.83500000000032, average score: -35.3, best score: 20.80, epsilon: 0.10, steps: 612259
episode: 436, score: 55.87999999999921, average score: -34.6, best score: 20.80, epsilon: 0.10, steps: 613083
episode: 437, score: -2.500000000000643, average score: -34.1, best score: 20.80, epsilon: 0.10, steps: 615583
episode: 438, score: 60.2599999999974, average score: -34.1, best score: 20.80, epsilon: 0.10, steps: 617531
episode: 439, score: 55.449999999998944, average score: -33.5, best score: 20.80, epsilon: 0.10, steps: 618441
episode: 440, score: 35.079999999999885, average score: -32.8, best score: 20.80, epsilon: 0.10, steps: 619425
episode: 441, score: 62.44499999999781, average score: -32.2, best score: 20.80, epsilon: 0.10, steps: 620936
episode: 442, score: 55.954999999999515, average score: -32.1, best score: 20.80, epsilon: 0.10, steps: 621745
episode: 443, score: -22.50000000000045, average score: -31.7, best score: 20.80, epsilon: 0.10, steps: 624245
episode: 444, score: 53.58999999999835, average score: -31.4, best score: 20.80, epsilon: 0.10, steps: 625527
episode: 445, score: -223.37500000000017, average score: -31.6, best score: 20.80, epsilon: 0.10, steps: 626202
episode: 446, score: 40.74500000000046, average score: -30.9, best score: 20.80, epsilon: 0.10, steps: 628053
episode: 447, score: -32.49999999999838, average score: -31.9, best score: 20.80, epsilon: 0.10, steps: 630553
episode: 448, score: -213.255, average score: -33.8, best score: 20.80, epsilon: 0.10, steps: 631204
episode: 449, score: -12.500000000000664, average score: -34.7, best score: 20.80, epsilon: 0.10, steps: 633704
episode: 450, score: -203.17999999999978, average score: -34.7, best score: 20.80, epsilon: 0.10, steps: 634340
episode: 451, score: 0.010000000000204068, average score: -35.0, best score: 20.80, epsilon: 0.10, steps: 636338
episode: 452, score: 42.81500000000003, average score: -34.9, best score: 20.80, epsilon: 0.10, steps: 637775
episode: 453, score: -173.64500000000012, average score: -36.2, best score: 20.80, epsilon: 0.10, steps: 638504
episode: 454, score: 3.7900000000000844, average score: -34.3, best score: 20.80, epsilon: 0.10, steps: 639746
episode: 455, score: 24.669999999999995, average score: -31.6, best score: 20.80, epsilon: 0.10, steps: 640812
episode: 456, score: -233.43500000000014, average score: -34.0, best score: 20.80, epsilon: 0.10, steps: 641499
episode: 457, score: -22.499999999999574, average score: -32.1, best score: 20.80, epsilon: 0.10, steps: 643999
episode: 458, score: -12.500000000001435, average score: -32.6, best score: 20.80, epsilon: 0.10, steps: 646499
episode: 459, score: -22.500000000000338, average score: -32.6, best score: 20.80, epsilon: 0.10, steps: 648999
episode: 460, score: 8.95999999999913, average score: -32.5, best score: 20.80, epsilon: 0.10, steps: 651207
episode: 461, score: 31.134999999999657, average score: -30.2, best score: 20.80, epsilon: 0.10, steps: 652980
episode: 462, score: 55.54999999999927, average score: -29.6, best score: 20.80, epsilon: 0.10, steps: 653870
episode: 463, score: 15.584999999999944, average score: -30.0, best score: 20.80, epsilon: 0.10, steps: 654753
episode: 464, score: -12.50000000000093, average score: -30.8, best score: 20.80, epsilon: 0.10, steps: 657253
episode: 465, score: -38.170000000001515, average score: -28.9, best score: 20.80, epsilon: 0.10, steps: 658887
episode: 466, score: -32.49999999999815, average score: -27.0, best score: 20.80, epsilon: 0.10, steps: 661387
episode: 467, score: -213.3850000000001, average score: -27.7, best score: 20.80, epsilon: 0.10, steps: 662064
episode: 468, score: -183.48499999999996, average score: -29.7, best score: 20.80, epsilon: 0.10, steps: 662761
episode: 469, score: -193.39500000000012, average score: -29.1, best score: 20.80, epsilon: 0.10, steps: 663440
episode: 470, score: -153.64500000000123, average score: -30.9, best score: 20.80, epsilon: 0.10, steps: 664169
episode: 471, score: -58.355000000002136, average score: -29.7, best score: 20.80, epsilon: 0.10, steps: 665840
episode: 472, score: -173.69499999999988, average score: -31.5, best score: 20.80, epsilon: 0.10, steps: 666579
episode: 473, score: -2.499999999999913, average score: -29.6, best score: 20.80, epsilon: 0.10, steps: 669079
episode: 474, score: 32.159999999999684, average score: -29.6, best score: 20.80, epsilon: 0.10, steps: 670647
episode: 475, score: 7.49999999999902, average score: -29.9, best score: 20.80, epsilon: 0.10, steps: 673147
episode: 476, score: -22.499999999999957, average score: -28.2, best score: 20.80, epsilon: 0.10, steps: 675647
episode: 477, score: 37.49999999999604, average score: -27.8, best score: 20.80, epsilon: 0.10, steps: 678147
episode: 478, score: -183.30500000000018, average score: -29.8, best score: 20.80, epsilon: 0.10, steps: 678808
episode: 479, score: -203.51500000000027, average score: -32.0, best score: 20.80, epsilon: 0.10, steps: 679511
episode: 480, score: -2.4999999999998357, average score: -32.5, best score: 20.80, epsilon: 0.10, steps: 682011
episode: 481, score: 41.19499999999865, average score: -32.2, best score: 20.80, epsilon: 0.10, steps: 683772
episode: 482, score: -12.500000000000606, average score: -32.9, best score: 20.80, epsilon: 0.10, steps: 686272
episode: 483, score: -173.90999999999968, average score: -34.3, best score: 20.80, epsilon: 0.10, steps: 687054
episode: 484, score: 74.11999999999921, average score: -33.0, best score: 20.80, epsilon: 0.10, steps: 688230
episode: 485, score: 74.44999999999875, average score: -29.9, best score: 20.80, epsilon: 0.10, steps: 689340
episode: 486, score: -2.500000000000166, average score: -28.0, best score: 20.80, epsilon: 0.10, steps: 691840
episode: 487, score: -12.49999999999927, average score: -28.4, best score: 20.80, epsilon: 0.10, steps: 694340
episode: 488, score: 55.95999999999881, average score: -25.9, best score: 20.80, epsilon: 0.10, steps: 695148
episode: 489, score: -32.50000000000051, average score: -25.5, best score: 20.80, epsilon: 0.10, steps: 697648
episode: 490, score: -223.55000000000013, average score: -27.8, best score: 20.80, epsilon: 0.10, steps: 698358
episode: 491, score: 23.24500000000009, average score: -27.8, best score: 20.80, epsilon: 0.10, steps: 699709
episode: 492, score: 41.92499999999939, average score: -25.5, best score: 20.80, epsilon: 0.10, steps: 701324
episode: 493, score: 45.964999999999065, average score: -22.8, best score: 20.80, epsilon: 0.10, steps: 702131
episode: 494, score: -203.1150000000001, average score: -24.6, best score: 20.80, epsilon: 0.10, steps: 702754
episode: 495, score: 1.7299999999995848, average score: -24.7, best score: 20.80, epsilon: 0.10, steps: 704408
episode: 496, score: 43.88000000000011, average score: -24.7, best score: 20.80, epsilon: 0.10, steps: 705632
episode: 497, score: 58.01499999999582, average score: -24.6, best score: 20.80, epsilon: 0.10, steps: 708029
episode: 498, score: -193.36500000000012, average score: -26.8, best score: 20.80, epsilon: 0.10, steps: 708702
episode: 499, score: -183.8499999999999, average score: -29.0, best score: 20.80, epsilon: 0.10, steps: 709472
episode: 500, score: 13.504999999999747, average score: -29.2, best score: 20.80, epsilon: 0.10, steps: 710771
episode: 501, score: 35.92999999999978, average score: -29.3, best score: 20.80, epsilon: 0.10, steps: 711585
episode: 502, score: 22.724999999999927, average score: -29.0, best score: 20.80, epsilon: 0.10, steps: 713040
episode: 503, score: 45.945000000000306, average score: -28.9, best score: 20.80, epsilon: 0.10, steps: 713851
episode: 504, score: 38.0199999999992, average score: -28.6, best score: 20.80, epsilon: 0.10, steps: 716247
episode: 505, score: -203.90500000000003, average score: -30.5, best score: 20.80, epsilon: 0.10, steps: 717028
episode: 506, score: 54.80499999999916, average score: -30.2, best score: 20.80, epsilon: 0.10, steps: 718067
episode: 507, score: 45.97000000000011, average score: -30.0, best score: 20.80, epsilon: 0.10, steps: 718873
episode: 508, score: -41.76499999999995, average score: -30.9, best score: 20.80, epsilon: 0.10, steps: 721226
episode: 509, score: -193.65500000000023, average score: -32.8, best score: 20.80, epsilon: 0.10, steps: 721957
episode: 510, score: 3.699999999999857, average score: -33.1, best score: 20.80, epsilon: 0.10, steps: 723217
episode: 511, score: 51.55999999999934, average score: -32.6, best score: 20.80, epsilon: 0.10, steps: 724905
episode: 512, score: -193.70999999999992, average score: -34.0, best score: 20.80, epsilon: 0.10, steps: 725647
episode: 513, score: -213.69, average score: -36.2, best score: 20.80, epsilon: 0.10, steps: 726385
episode: 514, score: 20.159999999999975, average score: -36.1, best score: 20.80, epsilon: 0.10, steps: 728353
episode: 515, score: 7.4999999999987415, average score: -36.0, best score: 20.80, epsilon: 0.10, steps: 730853
episode: 516, score: 42.819999999998814, average score: -35.9, best score: 20.80, epsilon: 0.10, steps: 732289
episode: 517, score: -8.065000000001282, average score: -36.4, best score: 20.80, epsilon: 0.10, steps: 733902
episode: 518, score: 10.040000000000802, average score: -35.9, best score: 20.80, epsilon: 0.10, steps: 735894
episode: 519, score: 13.809999999999823, average score: -36.1, best score: 20.80, epsilon: 0.10, steps: 737132
episode: 520, score: -173.34999999999994, average score: -35.7, best score: 20.80, epsilon: 0.10, steps: 737802
episode: 521, score: 54.21999999999906, average score: -32.9, best score: 20.80, epsilon: 0.10, steps: 738958
episode: 522, score: -243.87500000000034, average score: -35.1, best score: 20.80, epsilon: 0.10, steps: 739733
episode: 523, score: -223.78999999999994, average score: -37.8, best score: 20.80, epsilon: 0.10, steps: 740491
episode: 524, score: 68.22499999999992, average score: -37.2, best score: 20.80, epsilon: 0.10, steps: 740846
episode: 525, score: 14.080000000000062, average score: -37.1, best score: 20.80, epsilon: 0.10, steps: 742030
episode: 526, score: -203.24500000000003, average score: -39.0, best score: 20.80, epsilon: 0.10, steps: 742679
episode: 527, score: -42.5000000000034, average score: -37.3, best score: 20.80, epsilon: 0.10, steps: 745179
episode: 528, score: -2.5000000000000764, average score: -35.3, best score: 20.80, epsilon: 0.10, steps: 747679
episode: 529, score: -193.01, average score: -37.3, best score: 20.80, epsilon: 0.10, steps: 748281
episode: 530, score: 7.4999999999988995, average score: -37.1, best score: 20.80, epsilon: 0.10, steps: 750781
episode: 531, score: -66.36000000000081, average score: -38.4, best score: 20.80, epsilon: 0.10, steps: 752053
episode: 532, score: -22.49999999999921, average score: -39.0, best score: 20.80, epsilon: 0.10, steps: 754553
episode: 533, score: -22.50000000000083, average score: -39.8, best score: 20.80, epsilon: 0.10, steps: 757053
episode: 534, score: -51.96999999999944, average score: -40.4, best score: 20.80, epsilon: 0.10, steps: 759447
episode: 535, score: -42.500000000004874, average score: -41.4, best score: 20.80, epsilon: 0.10, steps: 761947
episode: 536, score: 32.619999999999806, average score: -41.6, best score: 20.80, epsilon: 0.10, steps: 763423
episode: 537, score: 27.499999999999435, average score: -41.3, best score: 20.80, epsilon: 0.10, steps: 765923
episode: 538, score: -193.27499999999995, average score: -43.9, best score: 20.80, epsilon: 0.10, steps: 766578
episode: 539, score: -12.50000000000039, average score: -44.5, best score: 20.80, epsilon: 0.10, steps: 769078
episode: 540, score: -22.499999999999844, average score: -45.1, best score: 20.80, epsilon: 0.10, steps: 771578
episode: 541, score: -2.5000000000000453, average score: -45.8, best score: 20.80, epsilon: 0.10, steps: 774078
episode: 542, score: -213.84000000000003, average score: -48.5, best score: 20.80, epsilon: 0.10, steps: 774846
episode: 543, score: 44.10999999999912, average score: -47.8, best score: 20.80, epsilon: 0.10, steps: 776024
episode: 544, score: -32.49999999999929, average score: -48.6, best score: 20.80, epsilon: 0.10, steps: 778524
episode: 545, score: 7.499999999998688, average score: -46.3, best score: 20.80, epsilon: 0.10, steps: 781024
episode: 546, score: 62.54999999999829, average score: -46.1, best score: 20.80, epsilon: 0.10, steps: 782514
episode: 547, score: 21.34999999999974, average score: -45.6, best score: 20.80, epsilon: 0.10, steps: 784244
episode: 548, score: 23.940000000000033, average score: -43.2, best score: 20.80, epsilon: 0.10, steps: 785456
episode: 549, score: -203.9500000000001, average score: -45.1, best score: 20.80, epsilon: 0.10, steps: 786246
episode: 550, score: -16.615000000000094, average score: -43.3, best score: 20.80, epsilon: 0.10, steps: 787569
episode: 551, score: 57.464999999999876, average score: -42.7, best score: 20.80, epsilon: 0.10, steps: 788076
episode: 552, score: -203.83500000000026, average score: -45.2, best score: 20.80, epsilon: 0.10, steps: 788843
episode: 553, score: 63.89499999999863, average score: -42.8, best score: 20.80, epsilon: 0.10, steps: 790064
episode: 554, score: -173.3, average score: -44.5, best score: 20.80, epsilon: 0.10, steps: 790724
episode: 555, score: 35.95999999999985, average score: -44.4, best score: 20.80, epsilon: 0.10, steps: 791532
episode: 556, score: 65.49999999999899, average score: -41.4, best score: 20.80, epsilon: 0.10, steps: 792432
episode: 557, score: 40.379999999998454, average score: -40.8, best score: 20.80, epsilon: 0.10, steps: 794356
