episode: 0, score: -40.0, average score: -40.0, best score: -inf, epsilon: 0.99, steps: 764
episode: 630, score: 30.0, average score: -5.0, best score: 7.50, epsilon: 0.10, steps: 1472550
episode: 631, score: 30.0, average score: -4.5, best score: 7.50, epsilon: 0.10, steps: 1473201
episode: 632, score: 40.0, average score: -3.4, best score: 7.50, epsilon: 0.10, steps: 1474139
episode: 633, score: -50.0, average score: -4.3, best score: 7.50, epsilon: 0.10, steps: 1478569
episode: 634, score: -20.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 1479484
episode: 635, score: -30.0, average score: -4.0, best score: 7.50, epsilon: 0.10, steps: 1483389
episode: 636, score: -40.0, average score: -4.8, best score: 7.50, epsilon: 0.10, steps: 1491661
episode: 637, score: -80.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 1501513
episode: 638, score: -50.0, average score: -7.5, best score: 7.50, epsilon: 0.10, steps: 1502954
episode: 639, score: -40.0, average score: -7.6, best score: 7.50, epsilon: 0.10, steps: 1503834
episode: 640, score: -60.0, average score: -8.7, best score: 7.50, epsilon: 0.10, steps: 1504615
episode: 641, score: -60.0, average score: -8.8, best score: 7.50, epsilon: 0.10, steps: 1505359
episode: 642, score: 30.0, average score: -7.4, best score: 7.50, epsilon: 0.10, steps: 1506399
episode: 643, score: -80.0, average score: -8.0, best score: 7.50, epsilon: 0.10, steps: 1507191
episode: 644, score: -50.0, average score: -8.9, best score: 7.50, epsilon: 0.10, steps: 1508072
episode: 645, score: -90.0, average score: -10.0, best score: 7.50, epsilon: 0.10, steps: 1508495
episode: 646, score: -100.0, average score: -10.0, best score: 7.50, epsilon: 0.10, steps: 1508828
episode: 647, score: -20.0, average score: -10.5, best score: 7.50, epsilon: 0.10, steps: 1509763
episode: 648, score: -70.0, average score: -12.2, best score: 7.50, epsilon: 0.10, steps: 1512931
episode: 649, score: -40.0, average score: -12.1, best score: 7.50, epsilon: 0.10, steps: 1517804
episode: 650, score: -50.0, average score: -12.9, best score: 7.50, epsilon: 0.10, steps: 1534639
episode: 651, score: -70.0, average score: -14.0, best score: 7.50, epsilon: 0.10, steps: 1565288
episode: 652, score: 30.0, average score: -14.3, best score: 7.50, epsilon: 0.10, steps: 1565879
episode: 653, score: 0.0, average score: -15.1, best score: 7.50, epsilon: 0.10, steps: 1566601
episode: 654, score: 70.0, average score: -14.0, best score: 7.50, epsilon: 0.10, steps: 1597222
episode: 655, score: -90.0, average score: -14.7, best score: 7.50, epsilon: 0.10, steps: 1597617
episode: 656, score: 40.0, average score: -14.5, best score: 7.50, epsilon: 0.10, steps: 1601517
episode: 657, score: 40.0, average score: -14.4, best score: 7.50, epsilon: 0.10, steps: 1603360
episode: 658, score: -50.0, average score: -14.7, best score: 7.50, epsilon: 0.10, steps: 1606262
episode: 659, score: 40.0, average score: -13.2, best score: 7.50, epsilon: 0.10, steps: 1610019
episode: 660, score: -20.0, average score: -12.6, best score: 7.50, epsilon: 0.10, steps: 1629425
episode: 661, score: 40.0, average score: -12.6, best score: 7.50, epsilon: 0.10, steps: 1635360
episode: 662, score: -80.0, average score: -13.7, best score: 7.50, epsilon: 0.10, steps: 1639260
episode: 663, score: 60.0, average score: -13.6, best score: 7.50, epsilon: 0.10, steps: 1640128
episode: 664, score: -40.0, average score: -14.2, best score: 7.50, epsilon: 0.10, steps: 1641047
episode: 665, score: -60.0, average score: -15.0, best score: 7.50, epsilon: 0.10, steps: 1643224
episode: 666, score: -40.0, average score: -16.0, best score: 7.50, epsilon: 0.10, steps: 1643871
episode: 667, score: 30.0, average score: -15.1, best score: 7.50, epsilon: 0.10, steps: 1645056
episode: 668, score: -30.0, average score: -15.2, best score: 7.50, epsilon: 0.10, steps: 1646274
episode: 669, score: -40.0, average score: -16.2, best score: 7.50, epsilon: 0.10, steps: 1646988
episode: 670, score: 40.0, average score: -16.6, best score: 7.50, epsilon: 0.10, steps: 1649057
episode: 671, score: -30.0, average score: -17.3, best score: 7.50, epsilon: 0.10, steps: 1650345
episode: 672, score: -20.0, average score: -18.1, best score: 7.50, epsilon: 0.10, steps: 1650924
episode: 673, score: -70.0, average score: -19.7, best score: 7.50, epsilon: 0.10, steps: 1651649
episode: 674, score: -70.0, average score: -20.1, best score: 7.50, epsilon: 0.10, steps: 1652829
episode: 675, score: 30.0, average score: -20.2, best score: 7.50, epsilon: 0.10, steps: 1655461
episode: 676, score: -30.0, average score: -20.1, best score: 7.50, epsilon: 0.10, steps: 1656396
episode: 677, score: -50.0, average score: -20.2, best score: 7.50, epsilon: 0.10, steps: 1658544
episode: 678, score: 20.0, average score: -19.6, best score: 7.50, epsilon: 0.10, steps: 1659429
episode: 679, score: -70.0, average score: -19.5, best score: 7.50, epsilon: 0.10, steps: 1661322
episode: 680, score: -90.0, average score: -20.8, best score: 7.50, epsilon: 0.10, steps: 1661895
episode: 681, score: -70.0, average score: -21.2, best score: 7.50, epsilon: 0.10, steps: 1662523
episode: 682, score: -50.0, average score: -21.9, best score: 7.50, epsilon: 0.10, steps: 1663482
episode: 683, score: -50.0, average score: -22.8, best score: 7.50, epsilon: 0.10, steps: 1664505
episode: 684, score: -80.0, average score: -22.9, best score: 7.50, epsilon: 0.10, steps: 1665277
episode: 685, score: -70.0, average score: -22.9, best score: 7.50, epsilon: 0.10, steps: 1665779
episode: 686, score: -90.0, average score: -23.6, best score: 7.50, epsilon: 0.10, steps: 1666292
episode: 687, score: -70.0, average score: -23.9, best score: 7.50, epsilon: 0.10, steps: 1669531
episode: 688, score: -40.0, average score: -23.8, best score: 7.50, epsilon: 0.10, steps: 1670169
episode: 689, score: 30.0, average score: -23.8, best score: 7.50, epsilon: 0.10, steps: 1670903
episode: 690, score: -80.0, average score: -24.1, best score: 7.50, epsilon: 0.10, steps: 1671591
episode: 691, score: 70.0, average score: -22.9, best score: 7.50, epsilon: 0.10, steps: 1672200
episode: 692, score: 40.0, average score: -21.8, best score: 7.50, epsilon: 0.10, steps: 1673418
episode: 693, score: -80.0, average score: -22.3, best score: 7.50, epsilon: 0.10, steps: 1674081
episode: 694, score: -70.0, average score: -22.2, best score: 7.50, epsilon: 0.10, steps: 1676854
episode: 695, score: -60.0, average score: -23.8, best score: 7.50, epsilon: 0.10, steps: 1678069
episode: 696, score: 80.0, average score: -22.2, best score: 7.50, epsilon: 0.10, steps: 1679257
episode: 697, score: -50.0, average score: -22.5, best score: 7.50, epsilon: 0.10, steps: 1680346
episode: 698, score: 40.0, average score: -21.6, best score: 7.50, epsilon: 0.10, steps: 1681526
episode: 699, score: 40.0, average score: -21.6, best score: 7.50, epsilon: 0.10, steps: 1682439
episode: 700, score: -40.0, average score: -21.4, best score: 7.50, epsilon: 0.10, steps: 1683838
episode: 701, score: -50.0, average score: -21.4, best score: 7.50, epsilon: 0.10, steps: 1684644
episode: 702, score: -50.0, average score: -21.7, best score: 7.50, epsilon: 0.10, steps: 1685916
episode: 703, score: 50.0, average score: -21.4, best score: 7.50, epsilon: 0.10, steps: 1687364
episode: 704, score: 50.0, average score: -20.6, best score: 7.50, epsilon: 0.10, steps: 1690152
episode: 705, score: 40.0, average score: -20.8, best score: 7.50, epsilon: 0.10, steps: 1690722
episode: 706, score: 40.0, average score: -20.9, best score: 7.50, epsilon: 0.10, steps: 1692442
episode: 707, score: 30.0, average score: -21.0, best score: 7.50, epsilon: 0.10, steps: 1693392
episode: 708, score: -60.0, average score: -21.9, best score: 7.50, epsilon: 0.10, steps: 1693777
episode: 709, score: -70.0, average score: -22.1, best score: 7.50, epsilon: 0.10, steps: 1695006
episode: 710, score: -40.0, average score: -22.0, best score: 7.50, epsilon: 0.10, steps: 1698508
episode: 711, score: -70.0, average score: -23.5, best score: 7.50, epsilon: 0.10, steps: 1699247
episode: 712, score: 50.0, average score: -22.7, best score: 7.50, epsilon: 0.10, steps: 1701203
episode: 713, score: -30.0, average score: -22.2, best score: 7.50, epsilon: 0.10, steps: 1702022
episode: 714, score: -40.0, average score: -22.9, best score: 7.50, epsilon: 0.10, steps: 1707543
episode: 715, score: 50.0, average score: -22.8, best score: 7.50, epsilon: 0.10, steps: 1715862
episode: 716, score: 60.0, average score: -22.5, best score: 7.50, epsilon: 0.10, steps: 1729807
episode: 717, score: 30.0, average score: -22.7, best score: 7.50, epsilon: 0.10, steps: 1735393
episode: 718, score: -30.0, average score: -23.4, best score: 7.50, epsilon: 0.10, steps: 1736644
episode: 719, score: -20.0, average score: -22.8, best score: 7.50, epsilon: 0.10, steps: 1738133
episode: 720, score: -40.0, average score: -22.8, best score: 7.50, epsilon: 0.10, steps: 1741390
episode: 721, score: -20.0, average score: -22.7, best score: 7.50, epsilon: 0.10, steps: 1747042
episode: 722, score: 30.0, average score: -21.8, best score: 7.50, epsilon: 0.10, steps: 1749762
episode: 723, score: -40.0, average score: -21.4, best score: 7.50, epsilon: 0.10, steps: 1760576
episode: 724, score: -60.0, average score: -22.7, best score: 7.50, epsilon: 0.10, steps: 1767529
episode: 725, score: -20.0, average score: -22.7, best score: 7.50, epsilon: 0.10, steps: 1772058
episode: 726, score: 70.0, average score: -21.3, best score: 7.50, epsilon: 0.10, steps: 1777110
episode: 727, score: 20.0, average score: -20.4, best score: 7.50, epsilon: 0.10, steps: 1787245
episode: 728, score: -40.0, average score: -20.5, best score: 7.50, epsilon: 0.10, steps: 1792067
episode: 729, score: -20.0, average score: -20.9, best score: 7.50, epsilon: 0.10, steps: 1795975
episode: 730, score: -30.0, average score: -21.5, best score: 7.50, epsilon: 0.10, steps: 1832086
episode: 731, score: -100.0, average score: -22.8, best score: 7.50, epsilon: 0.10, steps: 1876031
episode: 732, score: -80.0, average score: -24.0, best score: 7.50, epsilon: 0.10, steps: 1876666
episode: 733, score: 60.0, average score: -22.9, best score: 7.50, epsilon: 0.10, steps: 1877185
episode: 734, score: 50.0, average score: -22.2, best score: 7.50, epsilon: 0.10, steps: 1878766
episode: 735, score: -30.0, average score: -22.2, best score: 7.50, epsilon: 0.10, steps: 1883548
episode: 736, score: 80.0, average score: -21.0, best score: 7.50, epsilon: 0.10, steps: 1887333
episode: 737, score: -40.0, average score: -20.6, best score: 7.50, epsilon: 0.10, steps: 1889610
episode: 738, score: 20.0, average score: -19.9, best score: 7.50, epsilon: 0.10, steps: 1890396
episode: 739, score: -60.0, average score: -20.1, best score: 7.50, epsilon: 0.10, steps: 1903067
episode: 740, score: -60.0, average score: -20.1, best score: 7.50, epsilon: 0.10, steps: 1908057
episode: 741, score: -70.0, average score: -20.2, best score: 7.50, epsilon: 0.10, steps: 1914755
episode: 742, score: -90.0, average score: -21.4, best score: 7.50, epsilon: 0.10, steps: 1929742
episode: 743, score: -50.0, average score: -21.1, best score: 7.50, epsilon: 0.10, steps: 1932892
episode: 744, score: -40.0, average score: -21.0, best score: 7.50, epsilon: 0.10, steps: 1936430
episode: 745, score: -50.0, average score: -20.6, best score: 7.50, epsilon: 0.10, steps: 1944308
episode: 746, score: -50.0, average score: -20.1, best score: 7.50, epsilon: 0.10, steps: 1960104
episode: 747, score: 20.0, average score: -19.7, best score: 7.50, epsilon: 0.10, steps: 1961312
episode: 748, score: -60.0, average score: -19.6, best score: 7.50, epsilon: 0.10, steps: 1962510
episode: 749, score: 80.0, average score: -18.4, best score: 7.50, epsilon: 0.10, steps: 1963470
episode: 750, score: 60.0, average score: -17.3, best score: 7.50, epsilon: 0.10, steps: 1964168
episode: 751, score: 50.0, average score: -16.1, best score: 7.50, epsilon: 0.10, steps: 1964837
episode: 752, score: 60.0, average score: -15.8, best score: 7.50, epsilon: 0.10, steps: 1965296
episode: 753, score: -70.0, average score: -16.5, best score: 7.50, epsilon: 0.10, steps: 1965817
episode: 754, score: 30.0, average score: -16.9, best score: 7.50, epsilon: 0.10, steps: 1966759
episode: 755, score: 30.0, average score: -15.7, best score: 7.50, epsilon: 0.10, steps: 1967593
episode: 756, score: 20.0, average score: -15.9, best score: 7.50, epsilon: 0.10, steps: 1968346
episode: 757, score: -30.0, average score: -16.6, best score: 7.50, epsilon: 0.10, steps: 1969066
episode: 758, score: 20.0, average score: -15.9, best score: 7.50, epsilon: 0.10, steps: 1969968
episode: 759, score: -60.0, average score: -16.9, best score: 7.50, epsilon: 0.10, steps: 1970622
episode: 760, score: -70.0, average score: -17.4, best score: 7.50, epsilon: 0.10, steps: 1971117
episode: 761, score: 30.0, average score: -17.5, best score: 7.50, epsilon: 0.10, steps: 1972019
episode: 762, score: -20.0, average score: -16.9, best score: 7.50, epsilon: 0.10, steps: 1973666
episode: 763, score: 30.0, average score: -17.2, best score: 7.50, epsilon: 0.10, steps: 1974521
episode: 764, score: 50.0, average score: -16.3, best score: 7.50, epsilon: 0.10, steps: 1975473
episode: 765, score: 20.0, average score: -15.5, best score: 7.50, epsilon: 0.10, steps: 1976964
episode: 766, score: -30.0, average score: -15.4, best score: 7.50, epsilon: 0.10, steps: 1978771
episode: 767, score: 40.0, average score: -15.3, best score: 7.50, epsilon: 0.10, steps: 1979581
episode: 768, score: 30.0, average score: -14.7, best score: 7.50, epsilon: 0.10, steps: 1980724
episode: 769, score: 40.0, average score: -13.9, best score: 7.50, epsilon: 0.10, steps: 1981389
episode: 770, score: 30.0, average score: -14.0, best score: 7.50, epsilon: 0.10, steps: 1983454
episode: 771, score: -60.0, average score: -14.3, best score: 7.50, epsilon: 0.10, steps: 1983992
episode: 772, score: 20.0, average score: -13.9, best score: 7.50, epsilon: 0.10, steps: 1984813
episode: 773, score: 50.0, average score: -12.7, best score: 7.50, epsilon: 0.10, steps: 1985524
episode: 774, score: -80.0, average score: -12.8, best score: 7.50, epsilon: 0.10, steps: 1986113
episode: 775, score: 40.0, average score: -12.7, best score: 7.50, epsilon: 0.10, steps: 1986804
episode: 776, score: 70.0, average score: -11.7, best score: 7.50, epsilon: 0.10, steps: 1987493
episode: 777, score: 20.0, average score: -11.0, best score: 7.50, epsilon: 0.10, steps: 1988310
episode: 778, score: -30.0, average score: -11.5, best score: 7.50, epsilon: 0.10, steps: 1989203
episode: 779, score: 90.0, average score: -9.9, best score: 7.50, epsilon: 0.10, steps: 1989869
episode: 780, score: -50.0, average score: -9.5, best score: 7.50, epsilon: 0.10, steps: 1990530
episode: 781, score: 60.0, average score: -8.2, best score: 7.50, epsilon: 0.10, steps: 1991142
episode: 782, score: -90.0, average score: -8.6, best score: 7.50, epsilon: 0.10, steps: 1991721
episode: 783, score: 20.0, average score: -7.9, best score: 7.50, epsilon: 0.10, steps: 1992633
episode: 784, score: -40.0, average score: -7.5, best score: 7.50, epsilon: 0.10, steps: 1993273
episode: 785, score: -70.0, average score: -7.5, best score: 7.50, epsilon: 0.10, steps: 1994060
episode: 786, score: 70.0, average score: -5.9, best score: 7.50, epsilon: 0.10, steps: 1994836
episode: 787, score: 70.0, average score: -4.5, best score: 7.50, epsilon: 0.10, steps: 1995581
episode: 788, score: 30.0, average score: -3.8, best score: 7.50, epsilon: 0.10, steps: 1996361
episode: 789, score: 40.0, average score: -3.7, best score: 7.50, epsilon: 0.10, steps: 1997258
episode: 790, score: -20.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 1998144
episode: 791, score: 30.0, average score: -3.5, best score: 7.50, epsilon: 0.10, steps: 1999053
episode: 792, score: -40.0, average score: -4.3, best score: 7.50, epsilon: 0.10, steps: 1999707
episode: 793, score: -80.0, average score: -4.3, best score: 7.50, epsilon: 0.10, steps: 2000209
episode: 794, score: -30.0, average score: -3.9, best score: 7.50, epsilon: 0.10, steps: 2001151
episode: 795, score: -30.0, average score: -3.6, best score: 7.50, epsilon: 0.10, steps: 2002234
episode: 796, score: -40.0, average score: -4.8, best score: 7.50, epsilon: 0.10, steps: 2002812
episode: 797, score: -70.0, average score: -5.0, best score: 7.50, epsilon: 0.10, steps: 2003187
episode: 798, score: -30.0, average score: -5.7, best score: 7.50, epsilon: 0.10, steps: 2003949
episode: 799, score: -20.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 2004955
episode: 800, score: -40.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 2005884
episode: 801, score: -20.0, average score: -6.0, best score: 7.50, epsilon: 0.10, steps: 2006824
episode: 802, score: -20.0, average score: -5.7, best score: 7.50, epsilon: 0.10, steps: 2008008
episode: 803, score: -40.0, average score: -6.6, best score: 7.50, epsilon: 0.10, steps: 2008673
episode: 804, score: 30.0, average score: -6.8, best score: 7.50, epsilon: 0.10, steps: 2009665
episode: 805, score: -60.0, average score: -7.8, best score: 7.50, epsilon: 0.10, steps: 2010418
episode: 806, score: 60.0, average score: -7.6, best score: 7.50, epsilon: 0.10, steps: 2011370
episode: 807, score: -30.0, average score: -8.2, best score: 7.50, epsilon: 0.10, steps: 2011964
episode: 808, score: 20.0, average score: -7.4, best score: 7.50, epsilon: 0.10, steps: 2012997
episode: 809, score: 40.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 2013379
episode: 810, score: 40.0, average score: -5.5, best score: 7.50, epsilon: 0.10, steps: 2014272
episode: 811, score: 60.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 2015579
episode: 812, score: 70.0, average score: -4.0, best score: 7.50, epsilon: 0.10, steps: 2016443
episode: 813, score: -50.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 2017189
episode: 814, score: 50.0, average score: -3.3, best score: 7.50, epsilon: 0.10, steps: 2018122
episode: 815, score: 70.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 2018729
episode: 816, score: 20.0, average score: -3.5, best score: 7.50, epsilon: 0.10, steps: 2019634
episode: 817, score: -40.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 2020258
episode: 818, score: -20.0, average score: -4.1, best score: 7.50, epsilon: 0.10, steps: 2021463
episode: 819, score: 20.0, average score: -3.7, best score: 7.50, epsilon: 0.10, steps: 2022084
episode: 820, score: 80.0, average score: -2.5, best score: 7.50, epsilon: 0.10, steps: 2022591
episode: 821, score: -50.0, average score: -2.8, best score: 7.50, epsilon: 0.10, steps: 2023036
episode: 822, score: 30.0, average score: -2.8, best score: 7.50, epsilon: 0.10, steps: 2024187
episode: 823, score: -50.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 2025088
episode: 824, score: 30.0, average score: -2.0, best score: 7.50, epsilon: 0.10, steps: 2025943
episode: 825, score: -20.0, average score: -2.0, best score: 7.50, epsilon: 0.10, steps: 2026967
episode: 826, score: 80.0, average score: -1.9, best score: 7.50, epsilon: 0.10, steps: 2027729
episode: 827, score: 50.0, average score: -1.6, best score: 7.50, epsilon: 0.10, steps: 2028402
episode: 828, score: 70.0, average score: -0.5, best score: 7.50, epsilon: 0.10, steps: 2029205
episode: 829, score: -50.0, average score: -0.8, best score: 7.50, epsilon: 0.10, steps: 2030047
episode: 830, score: 80.0, average score: 0.3, best score: 7.50, epsilon: 0.10, steps: 2030639
episode: 831, score: -20.0, average score: 1.1, best score: 7.50, epsilon: 0.10, steps: 2031812
episode: 832, score: -20.0, average score: 1.7, best score: 7.50, epsilon: 0.10, steps: 2032445
episode: 833, score: 30.0, average score: 1.4, best score: 7.50, epsilon: 0.10, steps: 2032932
episode: 834, score: -30.0, average score: 0.6, best score: 7.50, epsilon: 0.10, steps: 2033693
episode: 835, score: 30.0, average score: 1.2, best score: 7.50, epsilon: 0.10, steps: 2034352
episode: 836, score: -30.0, average score: 0.1, best score: 7.50, epsilon: 0.10, steps: 2034898
episode: 837, score: 40.0, average score: 0.9, best score: 7.50, epsilon: 0.10, steps: 2035534
episode: 838, score: -60.0, average score: 0.1, best score: 7.50, epsilon: 0.10, steps: 2036067
episode: 839, score: 20.0, average score: 0.9, best score: 7.50, epsilon: 0.10, steps: 2036957
episode: 840, score: -70.0, average score: 0.8, best score: 7.50, epsilon: 0.10, steps: 2037526
episode: 841, score: -50.0, average score: 1.0, best score: 7.50, epsilon: 0.10, steps: 2038087
episode: 842, score: -30.0, average score: 1.6, best score: 7.50, epsilon: 0.10, steps: 2038913
episode: 843, score: -50.0, average score: 1.6, best score: 7.50, epsilon: 0.10, steps: 2039722
episode: 844, score: -20.0, average score: 1.8, best score: 7.50, epsilon: 0.10, steps: 2040504
episode: 845, score: -80.0, average score: 1.5, best score: 7.50, epsilon: 0.10, steps: 2041146
episode: 846, score: -50.0, average score: 1.5, best score: 7.50, epsilon: 0.10, steps: 2041856
episode: 847, score: -30.0, average score: 1.0, best score: 7.50, epsilon: 0.10, steps: 2043221
episode: 848, score: 20.0, average score: 1.8, best score: 7.50, epsilon: 0.10, steps: 2044170
episode: 849, score: 30.0, average score: 1.3, best score: 7.50, epsilon: 0.10, steps: 2044975
episode: 850, score: -30.0, average score: 0.4, best score: 7.50, epsilon: 0.10, steps: 2045773
episode: 851, score: -60.0, average score: -0.7, best score: 7.50, epsilon: 0.10, steps: 2046413
episode: 852, score: -50.0, average score: -1.8, best score: 7.50, epsilon: 0.10, steps: 2047161
episode: 853, score: -20.0, average score: -1.3, best score: 7.50, epsilon: 0.10, steps: 2048083
episode: 854, score: 50.0, average score: -1.1, best score: 7.50, epsilon: 0.10, steps: 2048722
episode: 855, score: -50.0, average score: -1.9, best score: 7.50, epsilon: 0.10, steps: 2049531
episode: 856, score: -80.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 2050388
episode: 857, score: -50.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 2051294
episode: 858, score: -60.0, average score: -3.9, best score: 7.50, epsilon: 0.10, steps: 2052093
episode: 859, score: -20.0, average score: -3.5, best score: 7.50, epsilon: 0.10, steps: 2052999
episode: 860, score: -70.0, average score: -3.5, best score: 7.50, epsilon: 0.10, steps: 2053959
episode: 861, score: 90.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 2055421
episode: 862, score: -70.0, average score: -3.4, best score: 7.50, epsilon: 0.10, steps: 2057143
episode: 863, score: -40.0, average score: -4.1, best score: 7.50, epsilon: 0.10, steps: 2060696
episode: 864, score: -40.0, average score: -5.0, best score: 7.50, epsilon: 0.10, steps: 2062639
episode: 865, score: -70.0, average score: -5.9, best score: 7.50, epsilon: 0.10, steps: 2063356
episode: 866, score: 50.0, average score: -5.1, best score: 7.50, epsilon: 0.10, steps: 2066844
episode: 867, score: -80.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 2067802
episode: 868, score: 100.0, average score: -5.6, best score: 7.50, epsilon: 0.10, steps: 2068986
episode: 869, score: -90.0, average score: -6.9, best score: 7.50, epsilon: 0.10, steps: 2071136
episode: 870, score: 20.0, average score: -7.0, best score: 7.50, epsilon: 0.10, steps: 2071791
episode: 871, score: 20.0, average score: -6.2, best score: 7.50, epsilon: 0.10, steps: 2081618
episode: 872, score: 70.0, average score: -5.7, best score: 7.50, epsilon: 0.10, steps: 2082197
episode: 873, score: 50.0, average score: -5.7, best score: 7.50, epsilon: 0.10, steps: 2084924
episode: 874, score: -80.0, average score: -5.7, best score: 7.50, epsilon: 0.10, steps: 2085316
episode: 875, score: 100.0, average score: -5.1, best score: 7.50, epsilon: 0.10, steps: 2087295
episode: 876, score: -40.0, average score: -6.2, best score: 7.50, epsilon: 0.10, steps: 2088370
episode: 877, score: 30.0, average score: -6.1, best score: 7.50, epsilon: 0.10, steps: 2089850
episode: 878, score: 30.0, average score: -5.5, best score: 7.50, epsilon: 0.10, steps: 2094675
episode: 879, score: 60.0, average score: -5.8, best score: 7.50, epsilon: 0.10, steps: 2097164
episode: 880, score: 100.0, average score: -4.3, best score: 7.50, epsilon: 0.10, steps: 2098240
episode: 881, score: 70.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 2098842
episode: 882, score: 60.0, average score: -2.7, best score: 7.50, epsilon: 0.10, steps: 2099553
episode: 883, score: 60.0, average score: -2.3, best score: 7.50, epsilon: 0.10, steps: 2100484
episode: 884, score: 60.0, average score: -1.3, best score: 7.50, epsilon: 0.10, steps: 2101283
episode: 885, score: -30.0, average score: -0.9, best score: 7.50, epsilon: 0.10, steps: 2101812
episode: 886, score: 60.0, average score: -1.0, best score: 7.50, epsilon: 0.10, steps: 2102409
episode: 887, score: -60.0, average score: -2.3, best score: 7.50, epsilon: 0.10, steps: 2103385
episode: 888, score: 20.0, average score: -2.4, best score: 7.50, epsilon: 0.10, steps: 2105122
episode: 889, score: -50.0, average score: -3.3, best score: 7.50, epsilon: 0.10, steps: 2106767
episode: 890, score: -100.0, average score: -4.1, best score: 7.50, epsilon: 0.10, steps: 2115424
episode: 891, score: -20.0, average score: -4.6, best score: 7.50, epsilon: 0.10, steps: 2122426
episode: 892, score: 40.0, average score: -3.8, best score: 7.50, epsilon: 0.10, steps: 2129560
episode: 893, score: 20.0, average score: -2.8, best score: 7.50, epsilon: 0.10, steps: 2132958
episode: 894, score: 110.0, average score: -1.4, best score: 7.50, epsilon: 0.10, steps: 2136207
episode: 895, score: 60.0, average score: -0.5, best score: 7.50, epsilon: 0.10, steps: 2139336
episode: 896, score: -70.0, average score: -0.8, best score: 7.50, epsilon: 0.10, steps: 2139901
episode: 897, score: 70.0, average score: 0.6, best score: 7.50, epsilon: 0.10, steps: 2140886
episode: 898, score: 60.0, average score: 1.5, best score: 7.50, epsilon: 0.10, steps: 2143028
episode: 899, score: -30.0, average score: 1.4, best score: 7.50, epsilon: 0.10, steps: 2147570
episode: 900, score: -50.0, average score: 1.3, best score: 7.50, epsilon: 0.10, steps: 2151593
episode: 901, score: -100.0, average score: 0.5, best score: 7.50, epsilon: 0.10, steps: 2152456
episode: 902, score: -70.0, average score: 0.0, best score: 7.50, epsilon: 0.10, steps: 2153653
episode: 903, score: -70.0, average score: -0.3, best score: 7.50, epsilon: 0.10, steps: 2154228
episode: 904, score: -90.0, average score: -1.5, best score: 7.50, epsilon: 0.10, steps: 2154964
episode: 905, score: -40.0, average score: -1.3, best score: 7.50, epsilon: 0.10, steps: 2161324
episode: 906, score: -70.0, average score: -2.6, best score: 7.50, epsilon: 0.10, steps: 2162558
episode: 907, score: -40.0, average score: -2.7, best score: 7.50, epsilon: 0.10, steps: 2163226
episode: 908, score: 90.0, average score: -2.0, best score: 7.50, epsilon: 0.10, steps: 2165216
episode: 909, score: -50.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 2166218
episode: 910, score: -90.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 2166710
episode: 911, score: -70.0, average score: -5.5, best score: 7.50, epsilon: 0.10, steps: 2167384
episode: 912, score: -30.0, average score: -6.5, best score: 7.50, epsilon: 0.10, steps: 2169413
episode: 913, score: -40.0, average score: -6.4, best score: 7.50, epsilon: 0.10, steps: 2170050
episode: 914, score: -40.0, average score: -7.3, best score: 7.50, epsilon: 0.10, steps: 2170722
episode: 915, score: 40.0, average score: -7.6, best score: 7.50, epsilon: 0.10, steps: 2171901
episode: 916, score: 60.0, average score: -7.2, best score: 7.50, epsilon: 0.10, steps: 2173089
episode: 917, score: 60.0, average score: -6.2, best score: 7.50, epsilon: 0.10, steps: 2173905
episode: 918, score: 70.0, average score: -5.3, best score: 7.50, epsilon: 0.10, steps: 2174720
episode: 919, score: -60.0, average score: -6.1, best score: 7.50, epsilon: 0.10, steps: 2175443
episode: 920, score: 20.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 2176587
episode: 921, score: 30.0, average score: -5.9, best score: 7.50, epsilon: 0.10, steps: 2177352
episode: 922, score: -20.0, average score: -6.4, best score: 7.50, epsilon: 0.10, steps: 2178196
episode: 923, score: 60.0, average score: -5.3, best score: 7.50, epsilon: 0.10, steps: 2178721
episode: 924, score: -40.0, average score: -6.0, best score: 7.50, epsilon: 0.10, steps: 2179410
episode: 925, score: 110.0, average score: -4.7, best score: 7.50, epsilon: 0.10, steps: 2180671
