episode: 0, score: 50.0, average score: 50.0, best score: -inf, epsilon: 0.99, steps: 1131
episode: 637, score: 70.0, average score: 52.1, best score: 65.00, epsilon: 0.10, steps: 700236
episode: 638, score: 30.0, average score: 52.0, best score: 65.00, epsilon: 0.10, steps: 701228
episode: 639, score: 60.0, average score: 52.0, best score: 65.00, epsilon: 0.10, steps: 702618
episode: 640, score: 80.0, average score: 52.3, best score: 65.00, epsilon: 0.10, steps: 703502
episode: 641, score: 70.0, average score: 52.5, best score: 65.00, epsilon: 0.10, steps: 704186
episode: 642, score: 60.0, average score: 52.6, best score: 65.00, epsilon: 0.10, steps: 705187
episode: 643, score: 60.0, average score: 52.6, best score: 65.00, epsilon: 0.10, steps: 706110
episode: 644, score: 60.0, average score: 52.7, best score: 65.00, epsilon: 0.10, steps: 707197
episode: 645, score: 30.0, average score: 52.1, best score: 65.00, epsilon: 0.10, steps: 708273
episode: 646, score: 50.0, average score: 52.0, best score: 65.00, epsilon: 0.10, steps: 709647
episode: 647, score: 70.0, average score: 52.4, best score: 65.00, epsilon: 0.10, steps: 710560
episode: 648, score: 30.0, average score: 52.5, best score: 65.00, epsilon: 0.10, steps: 711968
episode: 649, score: 60.0, average score: 52.6, best score: 65.00, epsilon: 0.10, steps: 713047
episode: 650, score: 90.0, average score: 52.7, best score: 65.00, epsilon: 0.10, steps: 713758
episode: 651, score: 50.0, average score: 52.6, best score: 65.00, epsilon: 0.10, steps: 715140
episode: 652, score: 40.0, average score: 52.5, best score: 65.00, epsilon: 0.10, steps: 716683
episode: 653, score: 60.0, average score: 52.4, best score: 65.00, epsilon: 0.10, steps: 717499
episode: 654, score: 60.0, average score: 52.8, best score: 65.00, epsilon: 0.10, steps: 718396
episode: 655, score: 70.0, average score: 53.0, best score: 65.00, epsilon: 0.10, steps: 719337
episode: 656, score: 50.0, average score: 53.3, best score: 65.00, epsilon: 0.10, steps: 720611
episode: 657, score: 60.0, average score: 53.4, best score: 65.00, epsilon: 0.10, steps: 721599
episode: 658, score: 40.0, average score: 53.1, best score: 65.00, epsilon: 0.10, steps: 723211
episode: 659, score: 60.0, average score: 53.5, best score: 65.00, epsilon: 0.10, steps: 724077
episode: 660, score: 50.0, average score: 53.4, best score: 65.00, epsilon: 0.10, steps: 725164
episode: 661, score: 70.0, average score: 53.5, best score: 65.00, epsilon: 0.10, steps: 726066
episode: 662, score: 90.0, average score: 53.8, best score: 65.00, epsilon: 0.10, steps: 726614
episode: 663, score: 80.0, average score: 54.0, best score: 65.00, epsilon: 0.10, steps: 727298
episode: 664, score: 40.0, average score: 54.0, best score: 65.00, epsilon: 0.10, steps: 728598
episode: 665, score: 50.0, average score: 53.9, best score: 65.00, epsilon: 0.10, steps: 729738
episode: 666, score: 70.0, average score: 54.4, best score: 65.00, epsilon: 0.10, steps: 730669
episode: 667, score: 0.0, average score: 53.8, best score: 65.00, epsilon: 0.10, steps: 733169
episode: 668, score: 70.0, average score: 54.3, best score: 65.00, epsilon: 0.10, steps: 734338
episode: 669, score: 60.0, average score: 54.2, best score: 65.00, epsilon: 0.10, steps: 735425
episode: 670, score: 50.0, average score: 54.2, best score: 65.00, epsilon: 0.10, steps: 736769
episode: 671, score: 30.0, average score: 53.8, best score: 65.00, epsilon: 0.10, steps: 737907
episode: 672, score: 70.0, average score: 53.9, best score: 65.00, epsilon: 0.10, steps: 738630
episode: 673, score: 50.0, average score: 53.9, best score: 65.00, epsilon: 0.10, steps: 739955
episode: 674, score: 90.0, average score: 54.6, best score: 65.00, epsilon: 0.10, steps: 740816
episode: 675, score: 50.0, average score: 54.3, best score: 65.00, epsilon: 0.10, steps: 742211
episode: 676, score: 80.0, average score: 54.8, best score: 65.00, epsilon: 0.10, steps: 743335
episode: 677, score: 30.0, average score: 54.4, best score: 65.00, epsilon: 0.10, steps: 744459
episode: 678, score: 60.0, average score: 54.6, best score: 65.00, epsilon: 0.10, steps: 745297
episode: 679, score: 50.0, average score: 54.5, best score: 65.00, epsilon: 0.10, steps: 746475
episode: 680, score: 80.0, average score: 54.7, best score: 65.00, epsilon: 0.10, steps: 747173
episode: 681, score: 50.0, average score: 54.5, best score: 65.00, epsilon: 0.10, steps: 748038
episode: 682, score: 70.0, average score: 54.5, best score: 65.00, epsilon: 0.10, steps: 748981
episode: 683, score: 50.0, average score: 54.4, best score: 65.00, epsilon: 0.10, steps: 750585
episode: 684, score: 70.0, average score: 54.6, best score: 65.00, epsilon: 0.10, steps: 751538
episode: 685, score: 30.0, average score: 54.5, best score: 65.00, epsilon: 0.10, steps: 752874
episode: 686, score: 70.0, average score: 54.6, best score: 65.00, epsilon: 0.10, steps: 753653
episode: 687, score: 60.0, average score: 54.9, best score: 65.00, epsilon: 0.10, steps: 754411
episode: 688, score: 50.0, average score: 54.7, best score: 65.00, epsilon: 0.10, steps: 755709
episode: 689, score: 70.0, average score: 55.1, best score: 65.00, epsilon: 0.10, steps: 756599
episode: 690, score: 90.0, average score: 55.6, best score: 65.00, epsilon: 0.10, steps: 757470
episode: 691, score: 50.0, average score: 55.6, best score: 65.00, epsilon: 0.10, steps: 758205
episode: 692, score: 90.0, average score: 56.0, best score: 65.00, epsilon: 0.10, steps: 759240
episode: 693, score: 70.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 760034
episode: 694, score: 80.0, average score: 56.3, best score: 65.00, epsilon: 0.10, steps: 761212
episode: 695, score: 90.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 761902
episode: 696, score: 60.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 763251
episode: 697, score: 50.0, average score: 56.9, best score: 65.00, epsilon: 0.10, steps: 764390
episode: 698, score: 80.0, average score: 57.4, best score: 65.00, epsilon: 0.10, steps: 765312
episode: 699, score: 60.0, average score: 57.6, best score: 65.00, epsilon: 0.10, steps: 765890
episode: 700, score: 50.0, average score: 57.3, best score: 65.00, epsilon: 0.10, steps: 766906
episode: 701, score: 50.0, average score: 57.0, best score: 65.00, epsilon: 0.10, steps: 768008
episode: 702, score: 40.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 768852
episode: 703, score: 70.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 769801
episode: 704, score: 80.0, average score: 56.9, best score: 65.00, epsilon: 0.10, steps: 770430
episode: 705, score: 50.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 771316
episode: 706, score: 70.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 772144
episode: 707, score: 60.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 772979
episode: 708, score: 50.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 774361
episode: 709, score: 50.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 775154
episode: 710, score: 80.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 776018
episode: 711, score: 40.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 777222
episode: 712, score: 30.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 778605
episode: 713, score: 10.0, average score: 56.2, best score: 65.00, epsilon: 0.10, steps: 780923
episode: 714, score: 50.0, average score: 56.3, best score: 65.00, epsilon: 0.10, steps: 781773
episode: 715, score: 40.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 782649
episode: 716, score: 40.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 783845
episode: 717, score: 50.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 785544
episode: 718, score: 60.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 786473
episode: 719, score: 40.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 787491
episode: 720, score: 80.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 788398
episode: 721, score: 80.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 789121
episode: 722, score: 90.0, average score: 57.0, best score: 65.00, epsilon: 0.10, steps: 789662
episode: 723, score: 40.0, average score: 57.2, best score: 65.00, epsilon: 0.10, steps: 790658
episode: 724, score: 50.0, average score: 57.1, best score: 65.00, epsilon: 0.10, steps: 791713
episode: 725, score: 60.0, average score: 57.3, best score: 65.00, epsilon: 0.10, steps: 792869
episode: 726, score: 60.0, average score: 57.3, best score: 65.00, epsilon: 0.10, steps: 793882
episode: 727, score: 70.0, average score: 57.9, best score: 65.00, epsilon: 0.10, steps: 794805
episode: 728, score: 40.0, average score: 57.9, best score: 65.00, epsilon: 0.10, steps: 795589
episode: 729, score: 40.0, average score: 58.0, best score: 65.00, epsilon: 0.10, steps: 796570
episode: 730, score: 30.0, average score: 57.9, best score: 65.00, epsilon: 0.10, steps: 798054
episode: 731, score: 70.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 798894
episode: 732, score: 70.0, average score: 57.8, best score: 65.00, epsilon: 0.10, steps: 799663
episode: 733, score: 70.0, average score: 57.7, best score: 65.00, epsilon: 0.10, steps: 800381
episode: 734, score: 80.0, average score: 58.0, best score: 65.00, epsilon: 0.10, steps: 801328
episode: 735, score: 60.0, average score: 58.3, best score: 65.00, epsilon: 0.10, steps: 802316
episode: 736, score: 70.0, average score: 58.4, best score: 65.00, epsilon: 0.10, steps: 803488
episode: 737, score: 60.0, average score: 58.3, best score: 65.00, epsilon: 0.10, steps: 804369
episode: 738, score: 70.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 805140
episode: 739, score: 90.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 805907
episode: 740, score: 60.0, average score: 58.8, best score: 65.00, epsilon: 0.10, steps: 806857
episode: 741, score: 40.0, average score: 58.5, best score: 65.00, epsilon: 0.10, steps: 807828
episode: 742, score: 60.0, average score: 58.5, best score: 65.00, epsilon: 0.10, steps: 808765
episode: 743, score: 50.0, average score: 58.4, best score: 65.00, epsilon: 0.10, steps: 809685
episode: 744, score: 60.0, average score: 58.4, best score: 65.00, epsilon: 0.10, steps: 810394
episode: 745, score: 70.0, average score: 58.8, best score: 65.00, epsilon: 0.10, steps: 811404
episode: 746, score: 80.0, average score: 59.1, best score: 65.00, epsilon: 0.10, steps: 811997
episode: 747, score: 80.0, average score: 59.2, best score: 65.00, epsilon: 0.10, steps: 812812
episode: 748, score: 70.0, average score: 59.6, best score: 65.00, epsilon: 0.10, steps: 813790
episode: 749, score: 40.0, average score: 59.4, best score: 65.00, epsilon: 0.10, steps: 814647
episode: 750, score: 80.0, average score: 59.3, best score: 65.00, epsilon: 0.10, steps: 815292
episode: 751, score: 30.0, average score: 59.1, best score: 65.00, epsilon: 0.10, steps: 816346
episode: 752, score: 50.0, average score: 59.2, best score: 65.00, epsilon: 0.10, steps: 817367
episode: 753, score: 50.0, average score: 59.1, best score: 65.00, epsilon: 0.10, steps: 818532
episode: 754, score: 50.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 819443
episode: 755, score: 40.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 820592
episode: 756, score: 80.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 821520
episode: 757, score: 50.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 822801
episode: 758, score: 40.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 824035
episode: 759, score: 80.0, average score: 59.1, best score: 65.00, epsilon: 0.10, steps: 824873
episode: 760, score: 70.0, average score: 59.3, best score: 65.00, epsilon: 0.10, steps: 825397
episode: 761, score: 60.0, average score: 59.2, best score: 65.00, epsilon: 0.10, steps: 826199
episode: 762, score: 50.0, average score: 58.8, best score: 65.00, epsilon: 0.10, steps: 827283
episode: 763, score: 60.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 828073
episode: 764, score: 40.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 829265
episode: 765, score: 70.0, average score: 58.8, best score: 65.00, epsilon: 0.10, steps: 830306
episode: 766, score: 40.0, average score: 58.5, best score: 65.00, epsilon: 0.10, steps: 831318
episode: 767, score: 40.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 832129
episode: 768, score: 80.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 833278
episode: 769, score: 50.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 834330
episode: 770, score: 70.0, average score: 59.1, best score: 65.00, epsilon: 0.10, steps: 835549
episode: 771, score: 50.0, average score: 59.3, best score: 65.00, epsilon: 0.10, steps: 836337
episode: 772, score: 30.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 837245
episode: 773, score: 60.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 838364
episode: 774, score: 60.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 839642
episode: 775, score: 80.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 840460
episode: 776, score: 40.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 841773
episode: 777, score: 50.0, average score: 58.8, best score: 65.00, epsilon: 0.10, steps: 842855
episode: 778, score: 50.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 843940
episode: 779, score: 40.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 845565
episode: 780, score: 60.0, average score: 58.4, best score: 65.00, epsilon: 0.10, steps: 846317
episode: 781, score: 40.0, average score: 58.3, best score: 65.00, epsilon: 0.10, steps: 847627
episode: 782, score: 70.0, average score: 58.3, best score: 65.00, epsilon: 0.10, steps: 848617
episode: 783, score: 30.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 850518
episode: 784, score: 70.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 851248
episode: 785, score: 30.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 852887
episode: 786, score: 70.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 853726
episode: 787, score: 40.0, average score: 57.9, best score: 65.00, epsilon: 0.10, steps: 854542
episode: 788, score: 70.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 855223
episode: 789, score: 60.0, average score: 58.0, best score: 65.00, epsilon: 0.10, steps: 856323
episode: 790, score: 10.0, average score: 57.2, best score: 65.00, epsilon: 0.10, steps: 858112
episode: 791, score: 50.0, average score: 57.2, best score: 65.00, epsilon: 0.10, steps: 859323
episode: 792, score: 40.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 860669
episode: 793, score: 50.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 861839
episode: 794, score: 50.0, average score: 56.2, best score: 65.00, epsilon: 0.10, steps: 862633
episode: 795, score: 50.0, average score: 55.8, best score: 65.00, epsilon: 0.10, steps: 863502
episode: 796, score: 70.0, average score: 55.9, best score: 65.00, epsilon: 0.10, steps: 864659
episode: 797, score: 50.0, average score: 55.9, best score: 65.00, epsilon: 0.10, steps: 865664
episode: 798, score: 80.0, average score: 55.9, best score: 65.00, epsilon: 0.10, steps: 866487
episode: 799, score: 80.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 867731
episode: 800, score: 70.0, average score: 56.3, best score: 65.00, epsilon: 0.10, steps: 868555
episode: 801, score: 60.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 869593
episode: 802, score: 70.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 870696
episode: 803, score: 40.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 871455
episode: 804, score: 30.0, average score: 55.9, best score: 65.00, epsilon: 0.10, steps: 872599
episode: 805, score: 70.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 873477
episode: 806, score: 40.0, average score: 55.8, best score: 65.00, epsilon: 0.10, steps: 874847
episode: 807, score: 80.0, average score: 56.0, best score: 65.00, epsilon: 0.10, steps: 876030
episode: 808, score: 60.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 877169
episode: 809, score: 50.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 878228
episode: 810, score: 80.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 879182
episode: 811, score: 60.0, average score: 56.3, best score: 65.00, epsilon: 0.10, steps: 879975
episode: 812, score: 40.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 881394
episode: 813, score: 50.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 882582
episode: 814, score: 50.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 883219
episode: 815, score: 40.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 883962
episode: 816, score: 60.0, average score: 57.0, best score: 65.00, epsilon: 0.10, steps: 884789
episode: 817, score: 60.0, average score: 57.1, best score: 65.00, epsilon: 0.10, steps: 885506
episode: 818, score: 50.0, average score: 57.0, best score: 65.00, epsilon: 0.10, steps: 886712
episode: 819, score: 50.0, average score: 57.1, best score: 65.00, epsilon: 0.10, steps: 887599
episode: 820, score: -20.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 888618
episode: 821, score: 30.0, average score: 55.6, best score: 65.00, epsilon: 0.10, steps: 889887
episode: 822, score: 50.0, average score: 55.2, best score: 65.00, epsilon: 0.10, steps: 891080
episode: 823, score: 30.0, average score: 55.1, best score: 65.00, epsilon: 0.10, steps: 892321
episode: 824, score: 50.0, average score: 55.1, best score: 65.00, epsilon: 0.10, steps: 893709
episode: 825, score: 80.0, average score: 55.3, best score: 65.00, epsilon: 0.10, steps: 894645
episode: 826, score: 70.0, average score: 55.4, best score: 65.00, epsilon: 0.10, steps: 895587
episode: 827, score: 70.0, average score: 55.4, best score: 65.00, epsilon: 0.10, steps: 896304
episode: 828, score: 60.0, average score: 55.6, best score: 65.00, epsilon: 0.10, steps: 897487
episode: 829, score: 70.0, average score: 55.9, best score: 65.00, epsilon: 0.10, steps: 898391
episode: 830, score: 50.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 899301
episode: 831, score: 70.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 900160
episode: 832, score: 70.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 901009
episode: 833, score: 90.0, average score: 56.3, best score: 65.00, epsilon: 0.10, steps: 901867
episode: 834, score: 60.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 902958
episode: 835, score: 80.0, average score: 56.3, best score: 65.00, epsilon: 0.10, steps: 903838
episode: 836, score: 50.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 904869
episode: 837, score: 60.0, average score: 56.1, best score: 65.00, epsilon: 0.10, steps: 905594
episode: 838, score: 90.0, average score: 56.3, best score: 65.00, epsilon: 0.10, steps: 906492
episode: 839, score: 80.0, average score: 56.2, best score: 65.00, epsilon: 0.10, steps: 907405
episode: 840, score: 80.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 908162
episode: 841, score: 70.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 908906
episode: 842, score: 80.0, average score: 56.9, best score: 65.00, epsilon: 0.10, steps: 910170
episode: 843, score: 80.0, average score: 57.2, best score: 65.00, epsilon: 0.10, steps: 911050
episode: 844, score: 50.0, average score: 57.1, best score: 65.00, epsilon: 0.10, steps: 912210
episode: 845, score: 60.0, average score: 57.0, best score: 65.00, epsilon: 0.10, steps: 913097
episode: 846, score: 60.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 914313
episode: 847, score: 60.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 915663
episode: 848, score: 90.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 916240
episode: 849, score: 50.0, average score: 56.9, best score: 65.00, epsilon: 0.10, steps: 917136
episode: 850, score: 50.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 918083
episode: 851, score: 50.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 919218
episode: 852, score: 70.0, average score: 57.0, best score: 65.00, epsilon: 0.10, steps: 920625
episode: 853, score: 20.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 922265
episode: 854, score: 40.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 923198
episode: 855, score: 40.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 924574
episode: 856, score: 70.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 925249
episode: 857, score: 50.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 926582
episode: 858, score: 60.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 927604
episode: 859, score: 90.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 928602
episode: 860, score: 60.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 929604
episode: 861, score: 50.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 931977
episode: 862, score: 60.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 933206
episode: 863, score: 50.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 933988
episode: 864, score: 40.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 935648
episode: 865, score: 50.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 936548
episode: 866, score: 80.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 937332
episode: 867, score: 60.0, average score: 57.0, best score: 65.00, epsilon: 0.10, steps: 938259
episode: 868, score: 40.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 939546
episode: 869, score: 50.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 940442
episode: 870, score: 30.0, average score: 56.2, best score: 65.00, epsilon: 0.10, steps: 941673
episode: 871, score: 70.0, average score: 56.4, best score: 65.00, epsilon: 0.10, steps: 942822
episode: 872, score: 50.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 944276
episode: 873, score: 50.0, average score: 56.5, best score: 65.00, epsilon: 0.10, steps: 945030
episode: 874, score: 80.0, average score: 56.7, best score: 65.00, epsilon: 0.10, steps: 945943
episode: 875, score: 70.0, average score: 56.6, best score: 65.00, epsilon: 0.10, steps: 946837
episode: 876, score: 60.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 947824
episode: 877, score: 50.0, average score: 56.8, best score: 65.00, epsilon: 0.10, steps: 949107
episode: 878, score: 60.0, average score: 56.9, best score: 65.00, epsilon: 0.10, steps: 949855
episode: 879, score: 70.0, average score: 57.2, best score: 65.00, epsilon: 0.10, steps: 951140
episode: 880, score: 80.0, average score: 57.4, best score: 65.00, epsilon: 0.10, steps: 951962
episode: 881, score: 70.0, average score: 57.7, best score: 65.00, epsilon: 0.10, steps: 952710
episode: 882, score: 70.0, average score: 57.7, best score: 65.00, epsilon: 0.10, steps: 953575
episode: 883, score: 70.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 954596
episode: 884, score: 60.0, average score: 58.0, best score: 65.00, epsilon: 0.10, steps: 955331
episode: 885, score: 50.0, average score: 58.2, best score: 65.00, epsilon: 0.10, steps: 956371
episode: 886, score: 60.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 957563
episode: 887, score: 60.0, average score: 58.3, best score: 65.00, epsilon: 0.10, steps: 959026
episode: 888, score: 50.0, average score: 58.1, best score: 65.00, epsilon: 0.10, steps: 959903
episode: 889, score: 50.0, average score: 58.0, best score: 65.00, epsilon: 0.10, steps: 961530
episode: 890, score: 80.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 962391
episode: 891, score: 50.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 963236
episode: 892, score: 30.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 964481
episode: 893, score: 60.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 965848
episode: 894, score: 70.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 967089
episode: 895, score: 70.0, average score: 59.1, best score: 65.00, epsilon: 0.10, steps: 967836
episode: 896, score: 50.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 969061
episode: 897, score: 60.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 969952
episode: 898, score: 40.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 971046
episode: 899, score: 50.0, average score: 58.3, best score: 65.00, epsilon: 0.10, steps: 972361
episode: 900, score: 100.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 973217
episode: 901, score: 70.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 974302
episode: 902, score: 60.0, average score: 58.6, best score: 65.00, epsilon: 0.10, steps: 975233
episode: 903, score: 80.0, average score: 59.0, best score: 65.00, epsilon: 0.10, steps: 976736
episode: 904, score: 90.0, average score: 59.6, best score: 65.00, epsilon: 0.10, steps: 977510
episode: 905, score: 60.0, average score: 59.5, best score: 65.00, epsilon: 0.10, steps: 978451
episode: 906, score: 60.0, average score: 59.7, best score: 65.00, epsilon: 0.10, steps: 979388
episode: 907, score: 60.0, average score: 59.5, best score: 65.00, epsilon: 0.10, steps: 980306
episode: 908, score: 70.0, average score: 59.6, best score: 65.00, epsilon: 0.10, steps: 981508
episode: 909, score: 50.0, average score: 59.6, best score: 65.00, epsilon: 0.10, steps: 982397
episode: 910, score: -10.0, average score: 58.7, best score: 65.00, epsilon: 0.10, steps: 984578
episode: 911, score: 80.0, average score: 58.9, best score: 65.00, epsilon: 0.10, steps: 985598
episode: 912, score: 60.0, average score: 59.1, best score: 65.00, epsilon: 0.10, steps: 986376
episode: 913, score: 20.0, average score: 58.8, best score: 65.00, epsilon: 0.10, steps: 987864
episode: 914, score: 100.0, average score: 59.3, best score: 65.00, epsilon: 0.10, steps: 988672
episode: 915, score: 70.0, average score: 59.6, best score: 65.00, epsilon: 0.10, steps: 989351
episode: 916, score: 60.0, average score: 59.6, best score: 65.00, epsilon: 0.10, steps: 990262
episode: 917, score: 80.0, average score: 59.8, best score: 65.00, epsilon: 0.10, steps: 991227
episode: 918, score: 70.0, average score: 60.0, best score: 65.00, epsilon: 0.10, steps: 992819
episode: 919, score: 70.0, average score: 60.2, best score: 65.00, epsilon: 0.10, steps: 993564
episode: 920, score: 80.0, average score: 61.2, best score: 65.00, epsilon: 0.10, steps: 994604
episode: 921, score: 40.0, average score: 61.3, best score: 65.00, epsilon: 0.10, steps: 995818
episode: 922, score: 60.0, average score: 61.4, best score: 65.00, epsilon: 0.10, steps: 997030
episode: 923, score: 70.0, average score: 61.8, best score: 65.00, epsilon: 0.10, steps: 997672
episode: 924, score: 50.0, average score: 61.8, best score: 65.00, epsilon: 0.10, steps: 998998
episode: 925, score: 30.0, average score: 61.3, best score: 65.00, epsilon: 0.10, steps: 1000321
episode: 926, score: 80.0, average score: 61.4, best score: 65.00, epsilon: 0.10, steps: 1001100
episode: 927, score: 70.0, average score: 61.4, best score: 65.00, epsilon: 0.10, steps: 1001809
episode: 928, score: 60.0, average score: 61.4, best score: 65.00, epsilon: 0.10, steps: 1002840
episode: 929, score: 70.0, average score: 61.4, best score: 65.00, epsilon: 0.10, steps: 1004018
episode: 930, score: 20.0, average score: 61.1, best score: 65.00, epsilon: 0.10, steps: 1005994
episode: 931, score: 20.0, average score: 60.6, best score: 65.00, epsilon: 0.10, steps: 1007320
episode: 932, score: 90.0, average score: 60.8, best score: 65.00, epsilon: 0.10, steps: 1008313
episode: 933, score: 70.0, average score: 60.6, best score: 65.00, epsilon: 0.10, steps: 1009513
episode: 934, score: 90.0, average score: 60.9, best score: 65.00, epsilon: 0.10, steps: 1010108
episode: 935, score: 70.0, average score: 60.8, best score: 65.00, epsilon: 0.10, steps: 1010706
episode: 936, score: 60.0, average score: 60.9, best score: 65.00, epsilon: 0.10, steps: 1012057
episode: 937, score: 100.0, average score: 61.3, best score: 65.00, epsilon: 0.10, steps: 1012790
episode: 938, score: 80.0, average score: 61.2, best score: 65.00, epsilon: 0.10, steps: 1013677
episode: 939, score: 60.0, average score: 61.0, best score: 65.00, epsilon: 0.10, steps: 1014485
